ID	Group	Date	Time	BT
S55	LP2	04.05.2020	20:51:01	38,365
S55	LP2	04.05.2020	21:11:01	37,992
S55	LP2	04.05.2020	21:31:01	37,867
S55	LP2	04.05.2020	21:51:01	37,742
S55	LP2	04.05.2020	22:11:01	38,116
S55	LP2	04.05.2020	22:31:01	38,241
S55	LP2	04.05.2020	22:51:01	38,303
S55	LP2	04.05.2020	23:11:01	37,369
S55	LP2	04.05.2020	23:31:01	37,057
S55	LP2	04.05.2020	23:51:01	36,746
S55	LP2	05.05.2020	00:11:01	37,805
S55	LP2	05.05.2020	00:31:01	38,179
S55	LP2	05.05.2020	00:51:01	38,054
S55	LP2	05.05.2020	01:11:01	37,618
S55	LP2	05.05.2020	01:31:01	37,306
S55	LP2	05.05.2020	01:51:01	36,683
S55	LP2	05.05.2020	02:11:01	37,12
S55	LP2	05.05.2020	02:31:01	37,12
S55	LP2	05.05.2020	02:51:01	37,244
S55	LP2	05.05.2020	03:11:01	37,805
S55	LP2	05.05.2020	03:31:01	37,493
S55	LP2	05.05.2020	03:51:01	36,808
S55	LP2	05.05.2020	04:11:01	36,559
S55	LP2	05.05.2020	04:31:01	36,683
S55	LP2	05.05.2020	04:51:01	36,372
S55	LP2	05.05.2020	05:11:01	36,621
S55	LP2	05.05.2020	05:31:01	36,559
S55	LP2	05.05.2020	05:51:01	36,808
S55	LP2	05.05.2020	06:11:01	36,683
S55	LP2	05.05.2020	06:31:01	36,496
S55	LP2	05.05.2020	06:51:01	36,933
S55	LP2	05.05.2020	07:11:01	36,621
S55	LP2	05.05.2020	07:31:01	36,496
S55	LP2	05.05.2020	07:51:01	36,496
S55	LP2	05.05.2020	08:11:01	36,247
S55	LP2	05.05.2020	08:31:01	36,123
S55	LP2	05.05.2020	08:51:01	36,372
S55	LP2	05.05.2020	09:11:01	36,496
S55	LP2	05.05.2020	09:31:01	36,496
S55	LP2	05.05.2020	09:51:01	36,372
S55	LP2	05.05.2020	10:11:01	36,185
S55	LP2	05.05.2020	10:31:01	36,496
S55	LP2	05.05.2020	10:51:01	36,434
S55	LP2	05.05.2020	11:11:01	36,621
S55	LP2	05.05.2020	11:31:01	36,746
S55	LP2	05.05.2020	11:51:01	36,87
S55	LP2	05.05.2020	12:11:01	36,808
S55	LP2	05.05.2020	12:31:01	36,683
S55	LP2	05.05.2020	12:51:01	36,559
S55	LP2	05.05.2020	13:11:01	36,559
S55	LP2	05.05.2020	13:31:01	36,621
S55	LP2	05.05.2020	13:51:01	36,683
S55	LP2	05.05.2020	14:11:01	36,87
S55	LP2	05.05.2020	14:31:01	37,618
S55	LP2	05.05.2020	14:51:01	37,306
S55	LP2	05.05.2020	15:11:01	36,933
S55	LP2	05.05.2020	15:31:01	36,87
S55	LP2	05.05.2020	15:51:01	36,746
S55	LP2	05.05.2020	16:11:01	36,933
S55	LP2	05.05.2020	16:31:01	37,369
S55	LP2	05.05.2020	16:51:01	37,431
S55	LP2	05.05.2020	17:11:01	37,12
S55	LP2	05.05.2020	17:31:01	36,746
S55	LP2	05.05.2020	17:51:01	37,369
S55	LP2	05.05.2020	18:11:01	37,556
S55	LP2	05.05.2020	18:31:01	37,618
S55	LP2	05.05.2020	18:51:01	38,614
S55	LP2	05.05.2020	19:11:01	38,739
S55	LP2	05.05.2020	19:31:01	38,677
S55	LP2	05.05.2020	19:51:01	38,677
S55	LP2	05.05.2020	20:11:01	38,614
S55	LP2	05.05.2020	20:31:01	37,68
S55	LP2	05.05.2020	20:51:01	37,742
S55	LP2	05.05.2020	21:11:01	37,68
S55	LP2	05.05.2020	21:31:01	37,182
S55	LP2	05.05.2020	21:51:01	37,182
S55	LP2	05.05.2020	22:11:01	37,306
S55	LP2	05.05.2020	22:31:01	37,057
S55	LP2	05.05.2020	22:51:01	37,742
S55	LP2	05.05.2020	23:11:01	38,179
S55	LP2	05.05.2020	23:31:01	38,179
S55	LP2	05.05.2020	23:51:01	37,68
S55	LP2	06.05.2020	00:11:01	37,182
S55	LP2	06.05.2020	00:31:01	36,683
S55	LP2	06.05.2020	00:51:01	37,369
S55	LP2	06.05.2020	01:11:01	37,493
S55	LP2	06.05.2020	01:31:01	37,306
S55	LP2	06.05.2020	01:51:01	37,057
S55	LP2	06.05.2020	02:11:01	37,244
S55	LP2	06.05.2020	02:31:01	37,68
S55	LP2	06.05.2020	02:51:01	36,933
S55	LP2	06.05.2020	03:11:01	36,621
S55	LP2	06.05.2020	03:31:01	36,372
S55	LP2	06.05.2020	03:51:01	36,933
S55	LP2	06.05.2020	04:11:01	37,057
S55	LP2	06.05.2020	04:31:01	37,057
S55	LP2	06.05.2020	04:51:01	36,746
S55	LP2	06.05.2020	05:11:01	36,933
S55	LP2	06.05.2020	05:31:01	36,372
S55	LP2	06.05.2020	05:51:01	36,372
S55	LP2	06.05.2020	06:11:01	36,434
S55	LP2	06.05.2020	06:31:01	37,244
S55	LP2	06.05.2020	06:51:01	36,995
S55	LP2	06.05.2020	07:11:01	36,621
S55	LP2	06.05.2020	07:31:01	36,434
S55	LP2	06.05.2020	07:51:01	36,496
S55	LP2	06.05.2020	08:11:01	36,372
S55	LP2	06.05.2020	08:31:01	36,434
S55	LP2	06.05.2020	08:51:01	36,496
S55	LP2	06.05.2020	09:11:01	36,434
S55	LP2	06.05.2020	09:31:01	36,559
S55	LP2	06.05.2020	09:51:01	37,12
S55	LP2	06.05.2020	10:11:01	36,995
S55	LP2	06.05.2020	10:31:01	36,496
S55	LP2	06.05.2020	10:51:01	36,621
S55	LP2	06.05.2020	11:11:01	36,496
S55	LP2	06.05.2020	11:31:01	36,995
S55	LP2	06.05.2020	11:51:01	36,933
S55	LP2	06.05.2020	12:11:01	36,683
S55	LP2	06.05.2020	12:31:01	36,496
S55	LP2	06.05.2020	12:51:01	36,621
S55	LP2	06.05.2020	13:11:01	36,683
S55	LP2	06.05.2020	13:31:01	36,559
S55	LP2	06.05.2020	13:51:01	36,808
S55	LP2	06.05.2020	14:11:01	36,746
S55	LP2	06.05.2020	14:31:01	36,933
S55	LP2	06.05.2020	14:51:01	36,933
S55	LP2	06.05.2020	15:11:01	36,808
S55	LP2	06.05.2020	15:31:01	37,244
S55	LP2	06.05.2020	15:51:01	37,306
S55	LP2	06.05.2020	16:11:01	36,933
S55	LP2	06.05.2020	16:31:01	36,87
S55	LP2	06.05.2020	16:51:01	36,87
S55	LP2	06.05.2020	17:11:01	37,369
S55	LP2	06.05.2020	17:31:01	37,493
S55	LP2	06.05.2020	17:51:01	37,493
S55	LP2	06.05.2020	18:11:01	37,618
S55	LP2	06.05.2020	18:31:01	38,116
S55	LP2	06.05.2020	18:51:01	38,677
S55	LP2	06.05.2020	19:11:01	38,428
S55	LP2	06.05.2020	19:31:01	38,241
S55	LP2	06.05.2020	19:51:01	38,428
S55	LP2	06.05.2020	20:11:01	37,805
S55	LP2	06.05.2020	20:31:01	37,68
S55	LP2	06.05.2020	20:51:01	37,306
S55	LP2	06.05.2020	21:11:01	37,12
S55	LP2	06.05.2020	21:31:01	36,808
S55	LP2	06.05.2020	21:51:01	37,493
S55	LP2	06.05.2020	22:11:01	37,992
S55	LP2	06.05.2020	22:31:01	38,365
S55	LP2	06.05.2020	22:51:01	38,116
S55	LP2	06.05.2020	23:11:01	37,867
S55	LP2	06.05.2020	23:31:01	37,369
S55	LP2	06.05.2020	23:51:01	37,182
S55	LP2	07.05.2020	00:11:01	37,057
S55	LP2	07.05.2020	00:31:01	38,241
S55	LP2	07.05.2020	00:51:01	37,556
S55	LP2	07.05.2020	01:11:01	37,182
S55	LP2	07.05.2020	01:31:01	36,995
S55	LP2	07.05.2020	01:51:01	37,493
S55	LP2	07.05.2020	02:11:01	37,867
S55	LP2	07.05.2020	02:31:01	36,933
S55	LP2	07.05.2020	02:51:01	36,746
S55	LP2	07.05.2020	03:11:01	36,683
S55	LP2	07.05.2020	03:31:01	36,933
S55	LP2	07.05.2020	03:51:01	36,808
S55	LP2	07.05.2020	04:11:01	37,12
S55	LP2	07.05.2020	04:31:01	36,995
S55	LP2	07.05.2020	04:51:01	36,995
S55	LP2	07.05.2020	05:11:01	37,057
S55	LP2	07.05.2020	05:31:01	37,12
S55	LP2	07.05.2020	05:51:01	36,496
S55	LP2	07.05.2020	06:11:01	36,808
S55	LP2	07.05.2020	06:31:01	36,559
S55	LP2	07.05.2020	06:51:01	36,621
S55	LP2	07.05.2020	07:11:01	36,621
S55	LP2	07.05.2020	07:31:01	36,621
S55	LP2	07.05.2020	07:51:01	36,746
S55	LP2	07.05.2020	08:11:01	37,244
S55	LP2	07.05.2020	08:31:01	37,182
S55	LP2	07.05.2020	08:51:01	36,621
S55	LP2	07.05.2020	09:11:01	36,933
S55	LP2	07.05.2020	09:31:01	36,434
S55	LP2	07.05.2020	09:51:01	36,621
S55	LP2	07.05.2020	10:11:01	37,431
S55	LP2	07.05.2020	10:31:01	37,182
S55	LP2	07.05.2020	10:51:01	36,808
S55	LP2	07.05.2020	11:11:01	36,746
S55	LP2	07.05.2020	11:31:01	36,496
S55	LP2	07.05.2020	11:51:01	36,683
S55	LP2	07.05.2020	12:11:01	36,87
S55	LP2	07.05.2020	12:31:01	36,808
S55	LP2	07.05.2020	12:51:01	36,683
S55	LP2	07.05.2020	13:11:01	37,244
S55	LP2	07.05.2020	13:31:01	37,182
S55	LP2	07.05.2020	13:51:01	36,87
S55	LP2	07.05.2020	14:11:01	36,87
S55	LP2	07.05.2020	14:31:01	36,746
S55	LP2	07.05.2020	14:51:01	37,182
S55	LP2	07.05.2020	15:11:01	36,995
S55	LP2	07.05.2020	15:31:01	37,057
S55	LP2	07.05.2020	15:51:01	36,995
S55	LP2	07.05.2020	16:11:01	36,621
S55	LP2	07.05.2020	16:31:01	36,933
S55	LP2	07.05.2020	16:51:01	37,493
S55	LP2	07.05.2020	17:11:01	37,369
S55	LP2	07.05.2020	17:31:01	37,493
S55	LP2	07.05.2020	17:51:01	37,618
S55	LP2	07.05.2020	18:11:01	37,929
S55	LP2	07.05.2020	18:31:01	38,49
S55	LP2	07.05.2020	18:51:01	38,801
S55	LP2	07.05.2020	19:11:01	38,801
S55	LP2	07.05.2020	19:31:01	38,428
S55	LP2	07.05.2020	19:51:01	38,116
S55	LP2	07.05.2020	20:11:01	37,493
S55	LP2	07.05.2020	20:31:01	36,87
S55	LP2	07.05.2020	20:51:01	36,808
S55	LP2	07.05.2020	21:11:01	37,992
S55	LP2	07.05.2020	21:31:01	38,116
S55	LP2	07.05.2020	21:51:01	37,992
S55	LP2	07.05.2020	22:11:01	37,431
S55	LP2	07.05.2020	22:31:01	36,87
S55	LP2	07.05.2020	22:51:01	36,995
S55	LP2	07.05.2020	23:11:01	37,306
S55	LP2	07.05.2020	23:31:01	38,365
S55	LP2	07.05.2020	23:51:01	37,68
S55	LP2	08.05.2020	00:11:01	37,369
S55	LP2	08.05.2020	00:31:01	37,742
S55	LP2	08.05.2020	00:51:01	37,369
S55	LP2	08.05.2020	01:11:01	37,306
S55	LP2	08.05.2020	01:31:01	38,365
S55	LP2	08.05.2020	01:51:01	38,116
S55	LP2	08.05.2020	02:11:01	37,306
S55	LP2	08.05.2020	02:31:01	36,933
S55	LP2	08.05.2020	02:51:01	36,808
S55	LP2	08.05.2020	03:11:01	37,306
S55	LP2	08.05.2020	03:31:01	37,12
S55	LP2	08.05.2020	03:51:01	36,87
S55	LP2	08.05.2020	04:11:01	37,244
S55	LP2	08.05.2020	04:31:01	36,746
S55	LP2	08.05.2020	04:51:01	36,621
S55	LP2	08.05.2020	05:11:01	36,683
S55	LP2	08.05.2020	05:31:01	36,683
S55	LP2	08.05.2020	05:51:01	36,87
S55	LP2	08.05.2020	06:11:01	36,746
S55	LP2	08.05.2020	06:31:01	36,683
S55	LP2	08.05.2020	06:51:01	36,683
S55	LP2	08.05.2020	07:11:01	36,31
S55	LP2	08.05.2020	07:31:01	36,185
S55	LP2	08.05.2020	07:51:01	36,123
S55	LP2	08.05.2020	08:11:01	36,621
S55	LP2	08.05.2020	08:31:01	36,372
S55	LP2	08.05.2020	08:51:01	36,247
S55	LP2	08.05.2020	09:11:01	36,434
S55	LP2	08.05.2020	09:31:01	36,31
S55	LP2	08.05.2020	09:51:01	36,31
S55	LP2	08.05.2020	10:11:01	36,746
S55	LP2	08.05.2020	10:31:01	36,372
S55	LP2	08.05.2020	10:51:01	36,808
S55	LP2	08.05.2020	11:11:01	36,746
S55	LP2	08.05.2020	11:31:01	36,746
S55	LP2	08.05.2020	11:51:01	36,746
S55	LP2	08.05.2020	12:11:01	36,559
S55	LP2	08.05.2020	12:31:01	36,434
S55	LP2	08.05.2020	12:51:01	36,746
S55	LP2	08.05.2020	13:11:01	36,247
S55	LP2	08.05.2020	13:31:01	36,185
S55	LP2	08.05.2020	13:51:01	36,621
S55	LP2	08.05.2020	14:11:01	36,372
S55	LP2	08.05.2020	14:31:01	36,933
S55	LP2	08.05.2020	14:51:01	36,87
S55	LP2	08.05.2020	15:11:01	36,683
S55	LP2	08.05.2020	15:31:01	36,746
S55	LP2	08.05.2020	15:51:01	36,683
S55	LP2	08.05.2020	16:11:01	36,683
S55	LP2	08.05.2020	16:31:01	36,933
S55	LP2	08.05.2020	16:51:01	36,808
S55	LP2	08.05.2020	17:11:01	37,556
S55	LP2	08.05.2020	17:31:01	37,493
S55	LP2	08.05.2020	17:51:01	37,68
S55	LP2	08.05.2020	18:11:01	37,431
S55	LP2	08.05.2020	18:31:01	37,805
S55	LP2	08.05.2020	18:51:01	38,552
S55	LP2	08.05.2020	19:11:01	38,241
S55	LP2	08.05.2020	19:31:01	38,552
S55	LP2	08.05.2020	19:51:01	38,552
S55	LP2	08.05.2020	20:11:01	38,552
S55	LP2	08.05.2020	20:31:01	38,179
S55	LP2	08.05.2020	20:51:01	38,116
S55	LP2	08.05.2020	21:11:01	37,805
S55	LP2	08.05.2020	21:31:01	38,677
S55	LP2	08.05.2020	21:51:01	38,49
S55	LP2	08.05.2020	22:11:01	37,867
S55	LP2	08.05.2020	22:31:01	37,244
S55	LP2	08.05.2020	22:51:01	38,179
S55	LP2	08.05.2020	23:11:01	38,179
S55	LP2	08.05.2020	23:31:01	37,742
S55	LP2	08.05.2020	23:51:01	38,116
S55	LP2	09.05.2020	00:11:01	38,116
S55	LP2	09.05.2020	00:31:01	37,493
S55	LP2	09.05.2020	00:51:01	37,182
S55	LP2	09.05.2020	01:11:01	37,867
S55	LP2	09.05.2020	01:31:01	37,992
S55	LP2	09.05.2020	01:51:01	37,306
S55	LP2	09.05.2020	02:11:01	36,683
S55	LP2	09.05.2020	02:31:01	36,31
S55	LP2	09.05.2020	02:51:01	37,12
S55	LP2	09.05.2020	03:11:01	36,995
S55	LP2	09.05.2020	03:31:01	36,621
S55	LP2	09.05.2020	03:51:01	36,559
S55	LP2	09.05.2020	04:11:01	36,559
S55	LP2	09.05.2020	04:31:01	36,434
S55	LP2	09.05.2020	04:51:01	36,559
S55	LP2	09.05.2020	05:11:01	36,247
S55	LP2	09.05.2020	05:31:01	36,247
S55	LP2	09.05.2020	05:51:01	36,123
S55	LP2	09.05.2020	06:11:01	36,559
S55	LP2	09.05.2020	06:31:01	36,621
S55	LP2	09.05.2020	06:51:01	36,434
S55	LP2	09.05.2020	07:11:01	36,746
S55	LP2	09.05.2020	07:31:01	37,12
S55	LP2	09.05.2020	07:51:01	36,496
S55	LP2	09.05.2020	08:11:01	36,746
S55	LP2	09.05.2020	08:31:01	36,621
S55	LP2	09.05.2020	08:51:01	36,87
S55	LP2	09.05.2020	09:11:01	36,87
S55	LP2	09.05.2020	09:31:01	36,995
S55	LP2	09.05.2020	09:51:01	36,87
S55	LP2	09.05.2020	10:11:01	36,746
S55	LP2	09.05.2020	10:31:01	36,808
S55	LP2	09.05.2020	10:51:01	36,559
S55	LP2	09.05.2020	11:11:01	36,496
S55	LP2	09.05.2020	11:31:01	36,683
S55	LP2	09.05.2020	11:51:01	36,434
S55	LP2	09.05.2020	12:11:01	36,496
S55	LP2	09.05.2020	12:31:01	36,372
S55	LP2	09.05.2020	12:51:01	36,372
S55	LP2	09.05.2020	13:11:01	36,123
S55	LP2	09.05.2020	13:31:01	36,559
S55	LP2	09.05.2020	13:51:01	36,808
S55	LP2	09.05.2020	14:11:01	36,621
S55	LP2	09.05.2020	14:31:01	36,87
S55	LP2	09.05.2020	14:51:01	36,808
S55	LP2	09.05.2020	15:11:01	36,808
S55	LP2	09.05.2020	15:31:01	36,496
S55	LP2	09.05.2020	15:51:01	36,372
S55	LP2	09.05.2020	16:11:01	36,683
S55	LP2	09.05.2020	16:31:01	36,683
S55	LP2	09.05.2020	16:51:01	36,683
S55	LP2	09.05.2020	17:11:01	36,746
S55	LP2	09.05.2020	17:31:01	37,12
S55	LP2	09.05.2020	17:51:01	37,493
S55	LP2	09.05.2020	18:11:01	37,68
S55	LP2	09.05.2020	18:31:01	38,303
S55	LP2	09.05.2020	18:51:01	38,677
S55	LP2	09.05.2020	19:11:01	38,864
S55	LP2	09.05.2020	19:31:01	38,552
S55	LP2	09.05.2020	19:51:01	38,365
S55	LP2	09.05.2020	20:11:01	38,49
S55	LP2	09.05.2020	20:31:01	38,365
S55	LP2	09.05.2020	20:51:01	37,556
S55	LP2	09.05.2020	21:11:01	37,805
S55	LP2	09.05.2020	21:31:01	37,431
S55	LP2	09.05.2020	21:51:01	38,303
S55	LP2	09.05.2020	22:11:01	38,241
S55	LP2	09.05.2020	22:31:01	38,365
S55	LP2	09.05.2020	22:51:01	37,867
S55	LP2	09.05.2020	23:11:01	37,244
S55	LP2	09.05.2020	23:31:01	37,12
S55	LP2	09.05.2020	23:51:01	36,995
S55	LP2	10.05.2020	00:11:01	37,12
S55	LP2	10.05.2020	00:31:01	36,808
S55	LP2	10.05.2020	00:51:01	36,995
S55	LP2	10.05.2020	01:11:01	37,992
S55	LP2	10.05.2020	01:31:01	38,054
S55	LP2	10.05.2020	01:51:01	36,995
S55	LP2	10.05.2020	02:11:01	37,182
S55	LP2	10.05.2020	02:31:01	37,182
S55	LP2	10.05.2020	02:51:01	36,995
S55	LP2	10.05.2020	03:11:01	36,87
S55	LP2	10.05.2020	03:31:01	37,057
S55	LP2	10.05.2020	03:51:01	37,12
S55	LP2	10.05.2020	04:11:01	36,933
S55	LP2	10.05.2020	04:31:01	36,683
S55	LP2	10.05.2020	04:51:01	36,808
S55	LP2	10.05.2020	05:11:01	36,683
S55	LP2	10.05.2020	05:31:01	36,434
S55	LP2	10.05.2020	05:51:01	36,31
S55	LP2	10.05.2020	06:11:01	36,123
S55	LP2	10.05.2020	06:31:01	36,372
S55	LP2	10.05.2020	06:51:01	36,683
S55	LP2	10.05.2020	07:11:01	36,621
S55	LP2	10.05.2020	07:31:01	36,746
S55	LP2	10.05.2020	07:51:01	36,621
S55	LP2	10.05.2020	08:11:01	36,683
S55	LP2	10.05.2020	08:31:01	36,621
S55	LP2	10.05.2020	08:51:01	36,559
S55	LP2	10.05.2020	09:11:01	36,434
S55	LP2	10.05.2020	09:31:01	37,057
S55	LP2	10.05.2020	09:51:01	37,057
S55	LP2	10.05.2020	10:11:01	36,496
S55	LP2	10.05.2020	10:31:01	36,683
S55	LP2	10.05.2020	10:51:01	36,434
S55	LP2	10.05.2020	11:11:01	36,995
S55	LP2	10.05.2020	11:31:01	36,933
S55	LP2	10.05.2020	11:51:01	36,808
S55	LP2	10.05.2020	12:11:01	36,434
S55	LP2	10.05.2020	12:31:01	36,746
S55	LP2	10.05.2020	12:51:01	36,808
S55	LP2	10.05.2020	13:11:01	36,559
S55	LP2	10.05.2020	13:31:01	36,31
S55	LP2	10.05.2020	13:51:01	36,372
S55	LP2	10.05.2020	14:11:01	36,808
S55	LP2	10.05.2020	14:31:01	36,933
S55	LP2	10.05.2020	14:51:01	36,746
S55	LP2	10.05.2020	15:11:01	36,933
S55	LP2	10.05.2020	15:31:01	36,87
S55	LP2	10.05.2020	15:51:01	36,87
S55	LP2	10.05.2020	16:11:01	36,746
S55	LP2	10.05.2020	16:31:01	36,87
S55	LP2	10.05.2020	16:51:01	37,12
S55	LP2	10.05.2020	17:11:01	37,431
S55	LP2	10.05.2020	17:31:01	37,556
S55	LP2	10.05.2020	17:51:01	37,929
S55	LP2	10.05.2020	18:11:01	38,179
S55	LP2	10.05.2020	18:31:01	37,992
S55	LP2	10.05.2020	18:51:01	38,054
S55	LP2	10.05.2020	19:11:01	38,614
S55	LP2	10.05.2020	19:31:01	38,179
S55	LP2	10.05.2020	19:51:01	37,992
S55	LP2	10.05.2020	20:11:01	38,116
S55	LP2	10.05.2020	20:31:01	37,742
S55	LP2	10.05.2020	20:51:01	37,556
S55	LP2	10.05.2020	21:11:01	37,244
S55	LP2	10.05.2020	21:31:01	37,12
S55	LP2	10.05.2020	21:51:01	37,057
S55	LP2	10.05.2020	22:11:01	37,306
S55	LP2	10.05.2020	22:31:01	37,929
S55	LP2	10.05.2020	22:51:01	37,493
S55	LP2	10.05.2020	23:11:01	37,057
S55	LP2	10.05.2020	23:31:01	37,12
S55	LP2	10.05.2020	23:51:01	37,244
S55	LP2	11.05.2020	00:11:01	37,12
S55	LP2	11.05.2020	00:31:01	37,805
S55	LP2	11.05.2020	00:51:01	37,867
S55	LP2	11.05.2020	01:11:01	37,742
S55	LP2	11.05.2020	01:31:01	37,244
S55	LP2	11.05.2020	01:51:01	36,995
S55	LP2	11.05.2020	02:11:01	36,683
S55	LP2	11.05.2020	02:31:01	36,746
S55	LP2	11.05.2020	02:51:01	36,746
S55	LP2	11.05.2020	03:11:01	36,808
S55	LP2	11.05.2020	03:31:01	37,369
S55	LP2	11.05.2020	03:51:01	37,182
S55	LP2	11.05.2020	04:11:01	37,057
S55	LP2	11.05.2020	04:31:01	36,559
S55	LP2	11.05.2020	04:51:01	36,995
S55	LP2	11.05.2020	05:11:01	36,808
S55	LP2	11.05.2020	05:31:01	36,683
S55	LP2	11.05.2020	05:51:01	36,683
S55	LP2	11.05.2020	06:11:01	36,434
S55	LP2	11.05.2020	06:31:01	36,621
S55	LP2	11.05.2020	06:51:01	36,496
S55	LP2	11.05.2020	07:11:01	36,808
S55	LP2	11.05.2020	07:31:01	36,434
S55	LP2	11.05.2020	07:51:01	36,621
S55	LP2	11.05.2020	08:11:01	36,31
S55	LP2	11.05.2020	08:31:01	36,31
S55	LP2	11.05.2020	08:51:01	36,31
S55	LP2	11.05.2020	09:11:01	36,496
S55	LP2	11.05.2020	09:31:01	36,372
S55	LP2	11.05.2020	09:51:01	36,496
S55	LP2	11.05.2020	10:11:01	36,621
S55	LP2	11.05.2020	10:31:01	36,621
S55	LP2	11.05.2020	10:51:01	36,808
S55	LP2	11.05.2020	11:11:01	36,621
S55	LP2	11.05.2020	11:31:01	36,496
S55	LP2	11.05.2020	11:51:01	36,496
S55	LP2	11.05.2020	12:11:01	37,12
S55	LP2	11.05.2020	12:31:01	37,182
S55	LP2	11.05.2020	12:51:01	37,057
S55	LP2	11.05.2020	13:11:01	36,995
S55	LP2	11.05.2020	13:31:01	36,995
S55	LP2	11.05.2020	13:51:01	36,995
S55	LP2	11.05.2020	14:11:01	37,057
S55	LP2	11.05.2020	14:31:01	37,12
S55	LP2	11.05.2020	14:51:01	37,057
S55	LP2	11.05.2020	15:11:01	37,12
S55	LP2	11.05.2020	15:31:01	37,431
S55	LP2	11.05.2020	15:51:01	37,182
S55	LP2	11.05.2020	16:11:01	37,182
S55	LP2	11.05.2020	16:31:01	36,995
S55	LP2	11.05.2020	16:51:01	36,933
S55	LP2	11.05.2020	17:11:01	37,306
S55	LP2	11.05.2020	17:31:01	37,742
S55	LP2	11.05.2020	17:51:01	37,369
S55	LP2	11.05.2020	18:11:01	37,929
S55	LP2	11.05.2020	18:31:01	37,618
S55	LP2	11.05.2020	18:51:01	38,677
S55	LP2	11.05.2020	19:11:01	38,677
S55	LP2	11.05.2020	19:31:01	38,614
S55	LP2	11.05.2020	19:51:01	38,614
S55	LP2	11.05.2020	20:11:01	38,677
S55	LP2	11.05.2020	20:31:01	38,428
S55	LP2	11.05.2020	20:51:01	38,303
S55	LP2	11.05.2020	21:11:01	38,241
S55	LP2	11.05.2020	21:31:01	37,867
S55	LP2	11.05.2020	21:51:01	37,306
S55	LP2	11.05.2020	22:11:01	37,057
S55	LP2	11.05.2020	22:31:01	36,87
S55	LP2	11.05.2020	22:51:01	37,244
S55	LP2	11.05.2020	23:11:01	38,614
S55	LP2	11.05.2020	23:31:01	38,179
S55	LP2	11.05.2020	23:51:01	37,493
S55	LP2	12.05.2020	00:11:01	37,182
S55	LP2	12.05.2020	00:31:01	36,808
S55	LP2	12.05.2020	00:51:01	37,493
S55	LP2	12.05.2020	01:11:01	37,929
S55	LP2	12.05.2020	01:31:01	37,369
S55	LP2	12.05.2020	01:51:01	37,057
S55	LP2	12.05.2020	02:11:01	37,244
S55	LP2	12.05.2020	02:31:01	37,12
S55	LP2	12.05.2020	02:51:01	36,995
S55	LP2	12.05.2020	03:11:01	36,808
S55	LP2	12.05.2020	03:31:01	36,559
S55	LP2	12.05.2020	03:51:01	36,87
S55	LP2	12.05.2020	04:11:01	36,683
S55	LP2	12.05.2020	04:31:01	36,683
S55	LP2	12.05.2020	04:51:01	36,372
S55	LP2	12.05.2020	05:11:01	36,247
S55	LP2	12.05.2020	05:31:01	35,936
S55	LP2	12.05.2020	05:51:01	36,559
S55	LP2	12.05.2020	06:11:01	36,559
S55	LP2	12.05.2020	06:31:01	36,434
S55	LP2	12.05.2020	06:51:01	36,496
S55	LP2	12.05.2020	07:11:01	36,247
S55	LP2	12.05.2020	07:31:01	36,185
S55	LP2	12.05.2020	07:51:01	36,808
S55	LP2	12.05.2020	08:11:01	36,683
S55	LP2	12.05.2020	08:31:01	36,621
S55	LP2	12.05.2020	08:51:01	36,123
S55	LP2	12.05.2020	09:11:01	36,06
S55	LP2	12.05.2020	09:31:01	36,746
S55	LP2	12.05.2020	09:51:01	36,559
S55	LP2	12.05.2020	10:11:01	36,123
S55	LP2	12.05.2020	10:31:01	35,873
S55	LP2	12.05.2020	10:51:01	36,185
S55	LP2	12.05.2020	11:11:01	36,808
S55	LP2	12.05.2020	11:31:01	36,496
S55	LP2	12.05.2020	11:51:01	36,808
S55	LP2	12.05.2020	12:11:01	36,434
S55	LP2	12.05.2020	12:31:01	36,559
S55	LP2	12.05.2020	12:51:01	36,372
S55	LP2	12.05.2020	13:11:01	36,496
S55	LP2	12.05.2020	13:31:01	36,621
S55	LP2	12.05.2020	13:51:01	36,372
S55	LP2	12.05.2020	14:11:01	36,683
S55	LP2	12.05.2020	14:31:01	36,559
S55	LP2	12.05.2020	14:51:01	36,87
S55	LP2	12.05.2020	15:11:01	36,87
S55	LP2	12.05.2020	15:31:01	36,746
S55	LP2	12.05.2020	15:51:01	36,746
S55	LP2	12.05.2020	16:11:01	36,995
S55	LP2	12.05.2020	16:31:01	37,12
S55	LP2	12.05.2020	16:51:01	37,306
S55	LP2	12.05.2020	17:11:01	37,057
S55	LP2	12.05.2020	17:31:01	37,182
S55	LP2	12.05.2020	17:51:01	37,68
S55	LP2	12.05.2020	18:11:01	37,992
S55	LP2	12.05.2020	18:31:01	37,618
S55	LP2	12.05.2020	18:51:01	38,054
S55	LP2	12.05.2020	19:11:01	38,614
S55	LP2	12.05.2020	19:31:01	38,552
S55	LP2	12.05.2020	19:51:01	38,552
S55	LP2	12.05.2020	20:11:01	38,428
S55	LP2	12.05.2020	20:31:01	38,303
S55	LP2	12.05.2020	20:51:01	37,742
S55	LP2	12.05.2020	21:11:01	38,49
S55	LP2	12.05.2020	21:31:01	38,365
S55	LP2	12.05.2020	21:51:01	37,805
S55	LP2	12.05.2020	22:11:01	37,244
S55	LP2	12.05.2020	22:31:01	37,182
