ID	Group	Date	Time	BT
S5	Pre-hib	24.12.2019	18:20:01	36,768
S5	Pre-hib	24.12.2019	18:40:01	36,643
S5	Pre-hib	24.12.2019	19:00:01	36,643
S5	Pre-hib	24.12.2019	19:20:01	36,581
S5	Pre-hib	24.12.2019	19:40:01	36,706
S5	Pre-hib	24.12.2019	20:00:01	36,706
S5	Pre-hib	24.12.2019	20:20:01	36,893
S5	Pre-hib	24.12.2019	20:40:01	36,768
S5	Pre-hib	24.12.2019	21:00:01	37,453
S5	Pre-hib	24.12.2019	21:20:01	37,89
S5	Pre-hib	24.12.2019	21:40:01	38,139
S5	Pre-hib	24.12.2019	22:00:01	38,201
S5	Pre-hib	24.12.2019	22:20:01	38,263
S5	Pre-hib	24.12.2019	22:40:01	38,076
S5	Pre-hib	24.12.2019	23:00:01	37,827
S5	Pre-hib	24.12.2019	23:20:01	38,201
S5	Pre-hib	24.12.2019	23:40:01	38,014
S5	Pre-hib	25.12.2019	00:00:01	38,388
S5	Pre-hib	25.12.2019	00:20:01	37,827
S5	Pre-hib	25.12.2019	00:40:01	37,017
S5	Pre-hib	25.12.2019	01:00:01	36,706
S5	Pre-hib	25.12.2019	01:20:01	37,516
S5	Pre-hib	25.12.2019	01:40:01	37,89
S5	Pre-hib	25.12.2019	02:00:01	37,516
S5	Pre-hib	25.12.2019	02:20:01	37,329
S5	Pre-hib	25.12.2019	02:40:01	37,08
S5	Pre-hib	25.12.2019	03:00:01	37,516
S5	Pre-hib	25.12.2019	03:20:01	38,076
S5	Pre-hib	25.12.2019	03:40:01	38,076
S5	Pre-hib	25.12.2019	04:00:01	38,139
S5	Pre-hib	25.12.2019	04:20:01	37,952
S5	Pre-hib	25.12.2019	04:40:01	37,89
S5	Pre-hib	25.12.2019	05:00:01	38,139
S5	Pre-hib	25.12.2019	05:20:01	37,64
S5	Pre-hib	25.12.2019	05:40:01	37,329
S5	Pre-hib	25.12.2019	06:00:01	36,893
S5	Pre-hib	25.12.2019	06:20:01	36,706
S5	Pre-hib	25.12.2019	06:40:01	36,27
S5	Pre-hib	25.12.2019	07:00:01	35,833
S5	Pre-hib	25.12.2019	07:20:01	36,768
S5	Pre-hib	25.12.2019	07:40:01	36,768
S5	Pre-hib	25.12.2019	08:00:01	36,768
S5	Pre-hib	25.12.2019	08:20:01	36,893
S5	Pre-hib	25.12.2019	08:40:01	36,643
S5	Pre-hib	25.12.2019	09:00:01	36,83
S5	Pre-hib	25.12.2019	09:20:01	36,768
S5	Pre-hib	25.12.2019	09:40:01	36,768
S5	Pre-hib	25.12.2019	10:00:01	36,332
S5	Pre-hib	25.12.2019	10:20:01	36,332
S5	Pre-hib	25.12.2019	10:40:01	36,519
S5	Pre-hib	25.12.2019	11:00:01	36,643
S5	Pre-hib	25.12.2019	11:20:01	36,893
S5	Pre-hib	25.12.2019	11:40:01	36,706
S5	Pre-hib	25.12.2019	12:00:01	36,581
S5	Pre-hib	25.12.2019	12:20:01	36,394
S5	Pre-hib	25.12.2019	12:40:01	36,457
S5	Pre-hib	25.12.2019	13:00:01	36,643
S5	Pre-hib	25.12.2019	13:20:01	36,768
S5	Pre-hib	25.12.2019	13:40:01	36,768
S5	Pre-hib	25.12.2019	14:00:01	36,706
S5	Pre-hib	25.12.2019	14:20:01	36,457
S5	Pre-hib	25.12.2019	14:40:01	36,27
S5	Pre-hib	25.12.2019	15:00:01	36,955
S5	Pre-hib	25.12.2019	15:20:01	36,768
S5	Pre-hib	25.12.2019	15:40:01	36,768
S5	Pre-hib	25.12.2019	16:00:01	36,768
S5	Pre-hib	25.12.2019	16:20:01	36,581
S5	Pre-hib	25.12.2019	16:40:01	36,643
S5	Pre-hib	25.12.2019	17:00:01	36,643
S5	Pre-hib	25.12.2019	17:20:01	36,581
S5	Pre-hib	25.12.2019	17:40:01	36,519
S5	Pre-hib	25.12.2019	18:00:01	37,08
S5	Pre-hib	25.12.2019	18:20:01	37,142
S5	Pre-hib	25.12.2019	18:40:01	37,08
S5	Pre-hib	25.12.2019	19:00:01	37,017
S5	Pre-hib	25.12.2019	19:20:01	37,142
S5	Pre-hib	25.12.2019	19:40:01	36,893
S5	Pre-hib	25.12.2019	20:00:01	37,267
S5	Pre-hib	25.12.2019	20:20:01	37,64
S5	Pre-hib	25.12.2019	20:40:01	37,516
S5	Pre-hib	25.12.2019	21:00:01	37,329
S5	Pre-hib	25.12.2019	21:20:01	37,08
S5	Pre-hib	25.12.2019	21:40:01	37,267
S5	Pre-hib	25.12.2019	22:00:01	37,64
S5	Pre-hib	25.12.2019	22:20:01	37,89
S5	Pre-hib	25.12.2019	22:40:01	38,388
S5	Pre-hib	25.12.2019	23:00:01	38,139
S5	Pre-hib	25.12.2019	23:20:01	38,263
S5	Pre-hib	25.12.2019	23:40:01	38,388
S5	Pre-hib	26.12.2019	00:00:01	38,076
S5	Pre-hib	26.12.2019	00:20:01	37,578
S5	Pre-hib	26.12.2019	00:40:01	38,014
S5	Pre-hib	26.12.2019	01:00:01	37,578
S5	Pre-hib	26.12.2019	01:20:01	37,142
S5	Pre-hib	26.12.2019	01:40:01	37,453
S5	Pre-hib	26.12.2019	02:00:01	37,952
S5	Pre-hib	26.12.2019	02:20:01	37,952
S5	Pre-hib	26.12.2019	02:40:01	38,263
S5	Pre-hib	26.12.2019	03:00:01	38,575
S5	Pre-hib	26.12.2019	03:20:01	38,326
S5	Pre-hib	26.12.2019	03:40:01	37,952
S5	Pre-hib	26.12.2019	04:00:01	37,391
S5	Pre-hib	26.12.2019	04:20:01	37,08
S5	Pre-hib	26.12.2019	04:40:01	37,017
S5	Pre-hib	26.12.2019	05:00:01	36,893
S5	Pre-hib	26.12.2019	05:20:01	37,329
S5	Pre-hib	26.12.2019	05:40:01	37,89
S5	Pre-hib	26.12.2019	06:00:01	37,64
S5	Pre-hib	26.12.2019	06:20:01	37,765
S5	Pre-hib	26.12.2019	06:40:01	37,453
S5	Pre-hib	26.12.2019	07:00:01	37,204
S5	Pre-hib	26.12.2019	07:20:01	36,955
S5	Pre-hib	26.12.2019	07:40:01	36,893
S5	Pre-hib	26.12.2019	08:00:01	36,581
S5	Pre-hib	26.12.2019	08:20:01	36,394
S5	Pre-hib	26.12.2019	08:40:01	36,643
S5	Pre-hib	26.12.2019	09:00:01	36,519
S5	Pre-hib	26.12.2019	09:20:01	36,706
S5	Pre-hib	26.12.2019	09:40:01	36,83
S5	Pre-hib	26.12.2019	10:00:01	36,643
S5	Pre-hib	26.12.2019	10:20:01	36,706
S5	Pre-hib	26.12.2019	10:40:01	36,643
S5	Pre-hib	26.12.2019	11:00:01	36,643
S5	Pre-hib	26.12.2019	11:20:01	36,519
S5	Pre-hib	26.12.2019	11:40:01	36,643
S5	Pre-hib	26.12.2019	12:00:01	36,457
S5	Pre-hib	26.12.2019	12:20:01	36,457
S5	Pre-hib	26.12.2019	12:40:01	36,768
S5	Pre-hib	26.12.2019	13:00:01	36,768
S5	Pre-hib	26.12.2019	13:20:01	36,955
S5	Pre-hib	26.12.2019	13:40:01	36,893
S5	Pre-hib	26.12.2019	14:00:01	36,643
S5	Pre-hib	26.12.2019	14:20:01	36,83
S5	Pre-hib	26.12.2019	14:40:01	36,768
S5	Pre-hib	26.12.2019	15:00:01	36,83
S5	Pre-hib	26.12.2019	15:20:01	36,706
S5	Pre-hib	26.12.2019	15:40:01	36,893
S5	Pre-hib	26.12.2019	16:00:01	36,768
S5	Pre-hib	26.12.2019	16:20:01	36,768
S5	Pre-hib	26.12.2019	16:40:01	36,643
S5	Pre-hib	26.12.2019	17:00:01	36,519
S5	Pre-hib	26.12.2019	17:20:01	36,643
S5	Pre-hib	26.12.2019	17:40:01	36,643
S5	Pre-hib	26.12.2019	18:00:01	36,581
S5	Pre-hib	26.12.2019	18:20:01	36,581
S5	Pre-hib	26.12.2019	18:40:01	36,768
S5	Pre-hib	26.12.2019	19:00:01	37,08
S5	Pre-hib	26.12.2019	19:20:01	36,955
S5	Pre-hib	26.12.2019	19:40:01	37,08
S5	Pre-hib	26.12.2019	20:00:01	37,017
S5	Pre-hib	26.12.2019	20:20:01	36,706
S5	Pre-hib	26.12.2019	20:40:01	37,204
S5	Pre-hib	26.12.2019	21:00:01	37,703
S5	Pre-hib	26.12.2019	21:20:01	37,89
S5	Pre-hib	26.12.2019	21:40:01	37,64
S5	Pre-hib	26.12.2019	22:00:01	38,388
S5	Pre-hib	26.12.2019	22:20:01	38,699
S5	Pre-hib	26.12.2019	22:40:01	38,326
S5	Pre-hib	26.12.2019	23:00:01	37,89
S5	Pre-hib	26.12.2019	23:20:01	37,952
S5	Pre-hib	26.12.2019	23:40:01	37,89
S5	Pre-hib	27.12.2019	00:00:01	37,952
S5	Pre-hib	27.12.2019	00:20:01	38,076
S5	Pre-hib	27.12.2019	00:40:01	37,204
S5	Pre-hib	27.12.2019	01:00:01	37,453
S5	Pre-hib	27.12.2019	01:20:01	38,139
S5	Pre-hib	27.12.2019	01:40:01	37,703
S5	Pre-hib	27.12.2019	02:00:01	37,391
S5	Pre-hib	27.12.2019	02:20:01	38,139
S5	Pre-hib	27.12.2019	02:40:01	38,201
S5	Pre-hib	27.12.2019	03:00:01	37,765
S5	Pre-hib	27.12.2019	03:20:01	37,453
S5	Pre-hib	27.12.2019	03:40:01	37,08
S5	Pre-hib	27.12.2019	04:00:01	36,83
S5	Pre-hib	27.12.2019	04:20:01	36,706
S5	Pre-hib	27.12.2019	04:40:01	37,453
S5	Pre-hib	27.12.2019	05:00:01	37,952
S5	Pre-hib	27.12.2019	05:20:01	38,201
S5	Pre-hib	27.12.2019	05:40:01	37,516
S5	Pre-hib	27.12.2019	06:00:01	37,08
S5	Pre-hib	27.12.2019	06:20:01	36,893
S5	Pre-hib	27.12.2019	06:40:01	36,893
S5	Pre-hib	27.12.2019	07:00:01	36,581
S5	Pre-hib	27.12.2019	07:20:01	36,768
S5	Pre-hib	27.12.2019	07:40:01	36,955
S5	Pre-hib	27.12.2019	08:00:01	36,768
S5	Pre-hib	27.12.2019	08:20:01	36,581
S5	Pre-hib	27.12.2019	08:40:01	36,519
S5	Pre-hib	27.12.2019	09:00:01	36,893
S5	Pre-hib	27.12.2019	09:20:01	36,893
S5	Pre-hib	27.12.2019	09:40:01	36,643
S5	Pre-hib	27.12.2019	10:00:01	36,332
S5	Pre-hib	27.12.2019	10:20:01	36,457
S5	Pre-hib	27.12.2019	10:40:01	36,27
S5	Pre-hib	27.12.2019	11:00:01	36,457
S5	Pre-hib	27.12.2019	11:20:01	36,706
S5	Pre-hib	27.12.2019	11:40:01	36,581
S5	Pre-hib	27.12.2019	12:00:01	36,581
S5	Pre-hib	27.12.2019	12:20:01	36,519
S5	Pre-hib	27.12.2019	12:40:01	36,394
S5	Pre-hib	27.12.2019	13:00:01	36,768
S5	Pre-hib	27.12.2019	13:20:01	37,08
S5	Pre-hib	27.12.2019	13:40:01	37,08
S5	Pre-hib	27.12.2019	14:00:01	37,017
S5	Pre-hib	27.12.2019	14:20:01	36,893
S5	Pre-hib	27.12.2019	14:40:01	36,581
S5	Pre-hib	27.12.2019	15:00:01	36,394
S5	Pre-hib	27.12.2019	15:20:01	36,893
S5	Pre-hib	27.12.2019	15:40:01	36,955
S5	Pre-hib	27.12.2019	16:00:01	36,83
S5	Pre-hib	27.12.2019	16:20:01	36,768
S5	Pre-hib	27.12.2019	16:40:01	36,893
S5	Pre-hib	27.12.2019	17:00:01	36,955
S5	Pre-hib	27.12.2019	17:20:01	36,83
S5	Pre-hib	27.12.2019	17:40:01	36,83
S5	Pre-hib	27.12.2019	18:00:01	37,08
S5	Pre-hib	27.12.2019	18:20:01	36,83
S5	Pre-hib	27.12.2019	18:40:01	36,83
S5	Pre-hib	27.12.2019	19:00:01	36,768
S5	Pre-hib	27.12.2019	19:20:01	36,768
S5	Pre-hib	27.12.2019	19:40:01	37,142
S5	Pre-hib	27.12.2019	20:00:01	37,142
S5	Pre-hib	27.12.2019	20:20:01	37,516
S5	Pre-hib	27.12.2019	20:40:01	37,827
S5	Pre-hib	27.12.2019	21:00:01	37,453
S5	Pre-hib	27.12.2019	21:20:01	37,453
S5	Pre-hib	27.12.2019	21:40:01	38,263
S5	Pre-hib	27.12.2019	22:00:01	38,076
S5	Pre-hib	27.12.2019	22:20:01	38,512
S5	Pre-hib	27.12.2019	22:40:01	37,827
S5	Pre-hib	27.12.2019	23:00:01	38,076
S5	Pre-hib	27.12.2019	23:20:01	38,139
S5	Pre-hib	27.12.2019	23:40:01	38,139
S5	Pre-hib	28.12.2019	00:00:01	37,952
S5	Pre-hib	28.12.2019	00:20:01	37,952
S5	Pre-hib	28.12.2019	00:40:01	37,453
S5	Pre-hib	28.12.2019	01:00:01	37,204
S5	Pre-hib	28.12.2019	01:20:01	37,08
S5	Pre-hib	28.12.2019	01:40:01	38,139
S5	Pre-hib	28.12.2019	02:00:01	38,201
S5	Pre-hib	28.12.2019	02:20:01	37,765
S5	Pre-hib	28.12.2019	02:40:01	38,139
S5	Pre-hib	28.12.2019	03:00:01	38,076
S5	Pre-hib	28.12.2019	03:20:01	37,391
S5	Pre-hib	28.12.2019	03:40:01	37,08
S5	Pre-hib	28.12.2019	04:00:01	36,768
S5	Pre-hib	28.12.2019	04:20:01	37,827
S5	Pre-hib	28.12.2019	04:40:01	37,765
S5	Pre-hib	28.12.2019	05:00:01	37,952
S5	Pre-hib	28.12.2019	05:20:01	37,391
S5	Pre-hib	28.12.2019	05:40:01	37,142
S5	Pre-hib	28.12.2019	06:00:01	36,893
S5	Pre-hib	28.12.2019	06:20:01	37,017
S5	Pre-hib	28.12.2019	06:40:01	37,391
S5	Pre-hib	28.12.2019	07:00:01	36,83
S5	Pre-hib	28.12.2019	07:20:01	36,581
S5	Pre-hib	28.12.2019	07:40:01	36,394
S5	Pre-hib	28.12.2019	08:00:01	36,457
S5	Pre-hib	28.12.2019	08:20:01	36,457
S5	Pre-hib	28.12.2019	08:40:01	36,519
S5	Pre-hib	28.12.2019	09:00:01	36,706
S5	Pre-hib	28.12.2019	09:20:01	36,706
S5	Pre-hib	28.12.2019	09:40:01	36,643
S5	Pre-hib	28.12.2019	10:00:01	36,893
S5	Pre-hib	28.12.2019	10:20:01	36,893
S5	Pre-hib	28.12.2019	10:40:01	36,768
S5	Pre-hib	28.12.2019	11:00:01	36,643
S5	Pre-hib	28.12.2019	11:20:01	36,83
S5	Pre-hib	28.12.2019	11:40:01	36,768
S5	Pre-hib	28.12.2019	12:00:01	36,706
S5	Pre-hib	28.12.2019	12:20:01	36,768
S5	Pre-hib	28.12.2019	12:40:01	36,893
S5	Pre-hib	28.12.2019	13:00:01	37,204
S5	Pre-hib	28.12.2019	13:20:01	36,768
S5	Pre-hib	28.12.2019	13:40:01	36,768
S5	Pre-hib	28.12.2019	14:00:01	36,706
S5	Pre-hib	28.12.2019	14:20:01	36,955
S5	Pre-hib	28.12.2019	14:40:01	36,893
S5	Pre-hib	28.12.2019	15:00:01	36,83
S5	Pre-hib	28.12.2019	15:20:01	36,706
S5	Pre-hib	28.12.2019	15:40:01	36,706
S5	Pre-hib	28.12.2019	16:00:01	36,519
S5	Pre-hib	28.12.2019	16:20:01	36,457
S5	Pre-hib	28.12.2019	16:40:01	36,643
S5	Pre-hib	28.12.2019	17:00:01	36,394
S5	Pre-hib	28.12.2019	17:20:01	36,519
S5	Pre-hib	28.12.2019	17:40:01	36,394
S5	Pre-hib	28.12.2019	18:00:01	36,768
S5	Pre-hib	28.12.2019	18:20:01	36,955
S5	Pre-hib	28.12.2019	18:40:01	36,893
S5	Pre-hib	28.12.2019	19:00:01	37,08
S5	Pre-hib	28.12.2019	19:20:01	37,017
S5	Pre-hib	28.12.2019	19:40:01	37,08
S5	Pre-hib	28.12.2019	20:00:01	37,204
S5	Pre-hib	28.12.2019	20:20:01	36,643
S5	Pre-hib	28.12.2019	20:40:01	37,142
S5	Pre-hib	28.12.2019	21:00:01	37,765
S5	Pre-hib	28.12.2019	21:20:01	38,388
S5	Pre-hib	28.12.2019	21:40:01	38,637
S5	Pre-hib	28.12.2019	22:00:01	38,201
S5	Pre-hib	28.12.2019	22:20:01	38,201
S5	Pre-hib	28.12.2019	22:40:01	38,326
S5	Pre-hib	28.12.2019	23:00:01	38,201
S5	Pre-hib	28.12.2019	23:20:01	38,139
S5	Pre-hib	28.12.2019	23:40:01	38,139
S5	Pre-hib	29.12.2019	00:00:01	37,89
S5	Pre-hib	29.12.2019	00:20:01	38,014
S5	Pre-hib	29.12.2019	00:40:01	38,014
S5	Pre-hib	29.12.2019	01:00:01	37,516
S5	Pre-hib	29.12.2019	01:20:01	38,139
S5	Pre-hib	29.12.2019	01:40:01	37,89
S5	Pre-hib	29.12.2019	02:00:01	38,014
S5	Pre-hib	29.12.2019	02:20:01	37,516
S5	Pre-hib	29.12.2019	02:40:01	36,955
S5	Pre-hib	29.12.2019	03:00:01	36,706
S5	Pre-hib	29.12.2019	03:20:01	36,83
S5	Pre-hib	29.12.2019	03:40:01	37,64
S5	Pre-hib	29.12.2019	04:00:01	37,64
S5	Pre-hib	29.12.2019	04:20:01	37,952
S5	Pre-hib	29.12.2019	04:40:01	38,139
S5	Pre-hib	29.12.2019	05:00:01	37,08
S5	Pre-hib	29.12.2019	05:20:01	36,955
S5	Pre-hib	29.12.2019	05:40:01	36,83
S5	Pre-hib	29.12.2019	06:00:01	37,329
S5	Pre-hib	29.12.2019	06:20:01	36,955
S5	Pre-hib	29.12.2019	06:40:01	37,142
S5	Pre-hib	29.12.2019	07:00:01	36,893
S5	Pre-hib	29.12.2019	07:20:01	36,643
S5	Pre-hib	29.12.2019	07:40:01	36,27
S5	Pre-hib	29.12.2019	08:00:01	36,207
S5	Pre-hib	29.12.2019	08:20:01	36,768
S5	Pre-hib	29.12.2019	08:40:01	36,83
S5	Pre-hib	29.12.2019	09:00:01	36,83
S5	Pre-hib	29.12.2019	09:20:01	36,768
S5	Pre-hib	29.12.2019	09:40:01	36,768
S5	Pre-hib	29.12.2019	10:00:01	36,581
S5	Pre-hib	29.12.2019	10:20:01	36,581
S5	Pre-hib	29.12.2019	10:40:01	36,519
S5	Pre-hib	29.12.2019	11:00:01	36,706
S5	Pre-hib	29.12.2019	11:20:01	36,643
S5	Pre-hib	29.12.2019	11:40:01	36,955
S5	Pre-hib	29.12.2019	12:00:01	36,706
S5	Pre-hib	29.12.2019	12:20:01	36,706
S5	Pre-hib	29.12.2019	12:40:01	36,581
S5	Pre-hib	29.12.2019	13:00:01	36,394
S5	Pre-hib	29.12.2019	13:20:01	36,207
S5	Pre-hib	29.12.2019	13:40:01	37,08
S5	Pre-hib	29.12.2019	14:00:01	37,017
S5	Pre-hib	29.12.2019	14:20:01	36,893
S5	Pre-hib	29.12.2019	14:40:01	36,83
S5	Pre-hib	29.12.2019	15:00:01	36,955
S5	Pre-hib	29.12.2019	15:20:01	37,017
S5	Pre-hib	29.12.2019	15:40:01	36,955
S5	Pre-hib	29.12.2019	16:00:01	36,893
S5	Pre-hib	29.12.2019	16:20:01	36,83
S5	Pre-hib	29.12.2019	16:40:01	37,08
S5	Pre-hib	29.12.2019	17:00:01	36,706
S5	Pre-hib	29.12.2019	17:20:01	36,457
S5	Pre-hib	29.12.2019	17:40:01	36,643
S5	Pre-hib	29.12.2019	18:00:01	36,768
S5	Pre-hib	29.12.2019	18:20:01	36,643
S5	Pre-hib	29.12.2019	18:40:01	36,893
S5	Pre-hib	29.12.2019	19:00:01	37,017
S5	Pre-hib	29.12.2019	19:20:01	37,142
S5	Pre-hib	29.12.2019	19:40:01	36,581
S5	Pre-hib	29.12.2019	20:00:01	36,768
S5	Pre-hib	29.12.2019	20:20:01	36,768
S5	Pre-hib	29.12.2019	20:40:01	37,267
S5	Pre-hib	29.12.2019	21:00:01	37,64
S5	Pre-hib	29.12.2019	21:20:01	37,703
S5	Pre-hib	29.12.2019	21:40:01	38,014
S5	Pre-hib	29.12.2019	22:00:01	38,263
S5	Pre-hib	29.12.2019	22:20:01	38,326
S5	Pre-hib	29.12.2019	22:40:01	38,014
S5	Pre-hib	29.12.2019	23:00:01	37,827
S5	Pre-hib	29.12.2019	23:20:01	38,014
S5	Pre-hib	29.12.2019	23:40:01	38,014
S5	Pre-hib	30.12.2019	00:00:01	38,014
S5	Pre-hib	30.12.2019	00:20:01	37,578
S5	Pre-hib	30.12.2019	00:40:01	37,204
S5	Pre-hib	30.12.2019	01:00:01	37,267
S5	Pre-hib	30.12.2019	01:20:01	37,08
S5	Pre-hib	30.12.2019	01:40:01	37,329
S5	Pre-hib	30.12.2019	02:00:01	37,765
S5	Pre-hib	30.12.2019	02:20:01	38,201
S5	Pre-hib	30.12.2019	02:40:01	38,201
S5	Pre-hib	30.12.2019	03:00:01	37,952
S5	Pre-hib	30.12.2019	03:20:01	38,201
S5	Pre-hib	30.12.2019	03:40:01	38,076
S5	Pre-hib	30.12.2019	04:00:01	38,201
S5	Pre-hib	30.12.2019	04:20:01	38,139
S5	Pre-hib	30.12.2019	04:40:01	38,014
S5	Pre-hib	30.12.2019	05:00:01	37,578
S5	Pre-hib	30.12.2019	05:20:01	37,391
S5	Pre-hib	30.12.2019	05:40:01	37,204
S5	Pre-hib	30.12.2019	06:00:01	36,893
S5	Pre-hib	30.12.2019	06:20:01	37,391
S5	Pre-hib	30.12.2019	06:40:01	37,516
S5	Pre-hib	30.12.2019	07:00:01	37,329
S5	Pre-hib	30.12.2019	07:20:01	37,204
S5	Pre-hib	30.12.2019	07:40:01	37,142
S5	Pre-hib	30.12.2019	08:00:01	36,768
S5	Pre-hib	30.12.2019	08:20:01	36,394
S5	Pre-hib	30.12.2019	08:40:01	36,332
S5	Pre-hib	30.12.2019	09:00:01	37,017
S5	Pre-hib	30.12.2019	09:20:01	36,83
S5	Pre-hib	30.12.2019	09:40:01	36,768
S5	Pre-hib	30.12.2019	10:00:01	36,768
S5	Pre-hib	30.12.2019	10:20:01	36,083
S5	Pre-hib	30.12.2019	10:40:01	36,394
S5	Pre-hib	30.12.2019	11:00:01	36,519
S5	Pre-hib	30.12.2019	11:20:01	36,519
S5	Pre-hib	30.12.2019	11:40:01	36,394
S5	Pre-hib	30.12.2019	12:00:01	37,08
S5	Pre-hib	30.12.2019	12:20:01	37,08
S5	Pre-hib	30.12.2019	12:40:01	37,017
S5	Pre-hib	30.12.2019	13:00:01	36,893
S5	Pre-hib	30.12.2019	13:20:01	37,017
S5	Pre-hib	30.12.2019	13:40:01	37,142
S5	Pre-hib	30.12.2019	14:00:01	37,329
S5	Pre-hib	30.12.2019	14:20:01	37,017
S5	Pre-hib	30.12.2019	14:40:01	36,768
S5	Pre-hib	30.12.2019	15:00:01	36,643
S5	Pre-hib	30.12.2019	15:20:01	36,457
S5	Pre-hib	30.12.2019	15:40:01	36,394
S5	Pre-hib	30.12.2019	16:00:01	36,706
S5	Pre-hib	30.12.2019	16:20:01	36,706
S5	Pre-hib	30.12.2019	16:40:01	36,706
S5	Pre-hib	30.12.2019	17:00:01	36,519
S5	Pre-hib	30.12.2019	17:20:01	36,519
S5	Pre-hib	30.12.2019	17:40:01	36,706
S5	Pre-hib	30.12.2019	18:00:01	36,706
S5	Pre-hib	30.12.2019	18:20:01	36,643
S5	Pre-hib	30.12.2019	18:40:01	36,643
S5	Pre-hib	30.12.2019	19:00:01	36,706
S5	Pre-hib	30.12.2019	19:20:01	36,955
S5	Pre-hib	30.12.2019	19:40:01	37,391
S5	Pre-hib	30.12.2019	20:00:01	37,391
S5	Pre-hib	30.12.2019	20:20:01	36,955
S5	Pre-hib	30.12.2019	20:40:01	36,893
S5	Pre-hib	30.12.2019	21:00:01	37,329
S5	Pre-hib	30.12.2019	21:20:01	37,827
S5	Pre-hib	30.12.2019	21:40:01	38,201
S5	Pre-hib	30.12.2019	22:00:01	38,388
S5	Pre-hib	30.12.2019	22:20:01	38,263
S5	Pre-hib	30.12.2019	22:40:01	38,388
S5	Pre-hib	30.12.2019	23:00:01	38,326
S5	Pre-hib	30.12.2019	23:20:01	38,014
S5	Pre-hib	30.12.2019	23:40:01	38,014
S5	Pre-hib	31.12.2019	00:00:01	38,326
S5	Pre-hib	31.12.2019	00:20:01	37,765
S5	Pre-hib	31.12.2019	00:40:01	37,453
S5	Pre-hib	31.12.2019	01:00:01	37,765
S5	Pre-hib	31.12.2019	01:20:01	38,824
S5	Pre-hib	31.12.2019	01:40:01	37,89
S5	Pre-hib	31.12.2019	02:00:01	37,516
S5	Pre-hib	31.12.2019	02:20:01	37,827
S5	Pre-hib	31.12.2019	02:40:01	37,89
S5	Pre-hib	31.12.2019	03:00:01	38,263
S5	Pre-hib	31.12.2019	03:20:01	37,89
S5	Pre-hib	31.12.2019	03:40:01	37,267
S5	Pre-hib	31.12.2019	04:00:01	37,391
S5	Pre-hib	31.12.2019	04:20:01	37,017
S5	Pre-hib	31.12.2019	04:40:01	37,64
S5	Pre-hib	31.12.2019	05:00:01	37,89
S5	Pre-hib	31.12.2019	05:20:01	38,201
S5	Pre-hib	31.12.2019	05:40:01	37,765
S5	Pre-hib	31.12.2019	06:00:01	37,453
S5	Pre-hib	31.12.2019	06:20:01	37,329
S5	Pre-hib	31.12.2019	06:40:01	37,267
S5	Pre-hib	31.12.2019	07:00:01	37,017
S5	Pre-hib	31.12.2019	07:20:01	37,765
S5	Pre-hib	31.12.2019	07:40:01	37,204
S5	Pre-hib	31.12.2019	08:00:01	36,519
S5	Pre-hib	31.12.2019	08:20:01	36,27
S5	Pre-hib	31.12.2019	08:40:01	36,083
S5	Pre-hib	31.12.2019	09:00:01	36,706
S5	Pre-hib	31.12.2019	09:20:01	36,519
S5	Pre-hib	31.12.2019	09:40:01	36,457
S5	Pre-hib	31.12.2019	10:00:01	36,581
S5	Pre-hib	31.12.2019	10:20:01	36,457
S5	Pre-hib	31.12.2019	10:40:01	36,457
S5	Pre-hib	31.12.2019	11:00:01	36,643
S5	Pre-hib	31.12.2019	11:20:01	36,893
S5	Pre-hib	31.12.2019	11:40:01	36,768
S5	Pre-hib	31.12.2019	12:00:01	36,706
S5	Pre-hib	31.12.2019	12:20:01	36,706
S5	Pre-hib	31.12.2019	12:40:01	36,643
S5	Pre-hib	31.12.2019	13:00:01	36,581
S5	Pre-hib	31.12.2019	13:20:01	36,581
S5	Pre-hib	31.12.2019	13:40:01	36,519
S5	Pre-hib	31.12.2019	14:00:01	36,457
S5	Pre-hib	31.12.2019	14:20:01	36,394
S5	Pre-hib	31.12.2019	14:40:01	36,207
S5	Pre-hib	31.12.2019	15:00:01	36,145
S5	Pre-hib	31.12.2019	15:20:01	36,893
S5	Pre-hib	31.12.2019	15:40:01	36,706
S5	Pre-hib	31.12.2019	16:00:01	36,83
S5	Pre-hib	31.12.2019	16:20:01	36,581
S5	Pre-hib	31.12.2019	16:40:01	36,519
S5	Pre-hib	31.12.2019	17:00:01	36,332
S5	Pre-hib	31.12.2019	17:20:01	36,83
S5	Pre-hib	31.12.2019	17:40:01	36,955
S5	Pre-hib	31.12.2019	18:00:01	36,893
S5	Pre-hib	31.12.2019	18:20:01	37,017
S5	Pre-hib	31.12.2019	18:40:01	36,519
S5	Pre-hib	31.12.2019	19:00:01	36,768
S5	Pre-hib	31.12.2019	19:20:01	36,768
S5	Pre-hib	31.12.2019	19:40:01	37,08
S5	Pre-hib	31.12.2019	20:00:01	37,142
S5	Pre-hib	31.12.2019	20:20:01	37,204
S5	Pre-hib	31.12.2019	20:40:01	37,453
S5	Pre-hib	31.12.2019	21:00:01	37,952
S5	Pre-hib	31.12.2019	21:20:01	38,326
S5	Pre-hib	31.12.2019	21:40:01	38,263
S5	Pre-hib	31.12.2019	22:00:01	38,388
S5	Pre-hib	31.12.2019	22:20:01	38,388
